"""HeNR (Jacobi)"" NNR MRCI1"
"2.55 3.1 -3026.059227409498"
"2.6 3.2 -3026.0250689439736"
"2.65 3.3 -3025.995283349803"
"2.7 3.4 -3025.969086938777"
"2.75 3.5 -3025.945867454485"
"2.8 3.6 -3025.9251323706567"
"2.85 3.7 -3025.9064816797695"
"2.9 3.8 -3025.8895915662106"
"2.95 3.9 -3025.8741926371576"
"3 4 -3025.8600345477666"
"3.05 4.1 -3025.846921375986"
"3.1 4.2 -3025.8346871322997"
"3.2 4.4 -3025.8122322882377"
"3.25 4.5 -3025.801842977207"
"1.4500000000000002 0.7 -2990.467586633094"
"1.5 0.8 -3011.6257614112756"
"1.55 0.9 -3022.9769163813417"
"1.7000000000000002 1.2 -3032.085400603593"
"1.75 1.3 -3032.049084274358"
"1.8 1.4 -3031.6113944103686"
"1.85 1.5 -3031.0422109170054"
"1.9000000000000001 1.6 -3030.4803881062867"
"1.9500000000000002 1.7 -3029.983279437774"
"2 1.8 -3029.5616715088795"
"2.05 1.9 -3029.2075124674984"
"2.1500000000000004 2.1 -3028.90880480909"
"2.2 2.2 -3028.8809702720196"
"2.25 2.3 -3028.8533479838384"
"2.3 2.4 -3028.8259188965694"
"2.35 2.5 -3028.798446271067"
"2.4000000000000004 2.6 -3028.771553248301"
"2.45 2.7 -3028.7459663725485"
"2.5 2.8 -3026.721879327325"
"2.55 2.9 -3026.68089080138"
"2.6 3 -3026.6463595397286"
"2.6500000000000004 3.1 -3026.6170447027102"
"2.7 3.2 -3026.5919394686684"
"2.75 3.3 -3026.570241101418"
"2.8 3.4 -3026.5513237388495"
"2.85 3.5 -3026.534694854693"
"2.9000000000000004 3.6 -3026.5199680471237"
"2.95 3.7 -3026.5068276639468"
"3 3.8 -3026.4950151969"
"3.05 3.9 -3026.4842993491156"
"3.1 4 -3026.4744814774026"
"3.15 4.1 -3026.465401034524"
"3.2 4.2 -3026.456881146405"
"3.25 4.3 -3026.448818409741"
"3.3000000000000003 4.4 -3026.441142074901"
"3.35 4.5 -3026.4338086036523"
"1.5499999999999998 0.7 -2990.712807571328"
"1.7 1 -3029.6994237593567"
"1.75 1.1 -3031.943670047006"
"1.7999999999999998 1.2 -3032.5676055904623"
"1.85 1.3 -3032.4092624765563"
"1.9 1.4 -3031.920273688639"
"1.95 1.5 -3031.348257488942"
"2 1.6 -3030.834944434051"
"2.05 1.7 -3030.4503875420864"
"2.1 1.8 -3030.1972453664475"
"2.2 2 -3029.8901620403194"
"2.25 2.1 -3029.7775748889558"
"2.3 2.2 -3029.667355129053"
"2.3499999999999996 2.3 -3029.5578891248215"
"2.4 2.4 -3029.4531334132557"
"2.45 2.5 -3029.3798585658374"
"2.5 2.6 -3029.304931986676"
"2.55 2.7 -3029.243450558328"
"2.5999999999999996 2.8 -3029.1924536808965"
"2.65 2.9 -3029.150099142867"
"2.7 3 -3027.0020968420836"
"2.75 3.1 -3026.9820311586"
"2.8 3.2 -3026.9652226792286"
"2.8499999999999996 3.3 -3026.950999282487"
"2.9 3.4 -3026.938857557547"
"2.95 3.5 -3026.9284056603055"
"3 3.6 -3026.919330659706"
"3.05 3.7 -3026.9113849320447"
"3.0999999999999996 3.8 -3026.904350786153"
"3.15 3.9 -3026.898035021118"
"3.2 4 -3026.8922879742618"
"3.25 4.1 -3026.886940934928"
"3.3 4.2 -3026.8818768941137"
"3.3499999999999996 4.3 -3026.8770223810498"
"3.4000000000000004 4.4 -3026.872339299781"
"3.45 4.5 -3026.86780860233"
"1.65 0.7 -2992.8076578521095"
"1.7000000000000002 0.8 -3015.015942174907"
"1.8 1 -3031.6880543554616"
"1.85 1.1 -3033.863665338728"
"1.9 1.2 -3034.3899364604417"
"1.9500000000000002 1.3 -3034.126756000781"
"2 1.4 -3033.54479131467"
"2.05 1.5 -3032.886746286202"
"2.1 1.6 -3032.266794491135"
"2.15 1.7 -3031.7400362854314"
"2.2 1.8 -3031.3276965580485"
"2.25 1.9 -3031.0097858174126"
"2.3 2 -3030.768241138791"
"2.35 2.1 -3030.575238869673"
"2.4000000000000004 2.2 -3030.39998931537"
"2.45 2.3 -3030.2335263208674"
"2.5 2.4 -3030.0742035967023"
"2.55 2.5 -3029.922796667662"
"2.6 2.6 -3029.780832093069"
"2.6500000000000004 2.7 -3029.650176574695"
"2.7 2.8 -3029.5332736959094"
"2.75 2.9 -3029.4497020562076"
"2.8 3 -3027.2668773318346"
"2.85 3.1 -3027.2545233580054"
"2.9000000000000004 3.2 -3027.2446483423605"
"2.95 3.3 -3027.236686287862"
"3 3.4 -3027.230215417869"
"3.05 3.5 -3027.2249173590485"
"3.1 3.6 -3027.220547208835"
"3.1500000000000004 3.7 -3027.2168899971994"
"3.2 3.8 -3027.213771571206"
"3.25 3.9 -3027.2110449893166"
"3.3 4 -3027.2085660311322"
"3.3499999999999996 4.1 -3027.2062122453694"
"3.4000000000000004 4.2 -3027.2039101612595"
"3.45 4.3 -3027.2016162405685"
"3.5 4.4 -3027.199316877598"
"3.55 4.5 -3027.197020235767"
"3.5999999999999996 4.6 -3027.1947426419133"
"1.75 0.7 -2994.359583636764"
"1.7999999999999998 0.8 -3016.262107107284"
"1.8499999999999999 0.9 -3027.475928882373"
"1.9 1 -3032.7113008098477"
"1.95 1.1 -3034.767780300988"
"2 1.2 -3035.1771376593583"
"2.05 1.3 -3035.35999552001"
"2.0999999999999996 1.4 -3034.786988825495"
"2.15 1.5 -3034.0786027142426"
"2.2 1.6 -3033.3674954633802"
"2.25 1.7 -3032.737135309305"
"2.3 1.8 -3032.2186384834567"
"2.3499999999999996 1.9 -3031.8038987109385"
"2.4 2 -3031.4690352705315"
"2.5 2.2 -3030.999840052138"
"2.5999999999999996 2.4 -3030.61272528894"
"2.7 2.6 -3030.2567975068123"
"2.75 2.7 -3030.089874639716"
"2.8 2.8 -3029.9375098695336"
"2.8499999999999996 2.9 -3029.8044924019778"
"2.9 3 -3029.6917991261694"
"2.95 3.1 -3027.468742352663"
"3 3.2 -3027.4641953283744"
"3.05 3.3 -3027.4610197584498"
"3.0999999999999996 3.4 -3027.458861894739"
"3.15 3.5 -3027.4574577867"
"3.2 3.6 -3027.456600627723"
"3.25 3.7 -3027.456121707152"
"3.3 3.8 -3027.455868641168"
"3.3499999999999996 3.9 -3027.4557489110252"
"3.4 4 -3027.455629180882"
"3.4499999999999997 4.1 -3027.4554332588305"
"3.5 4.2 -3027.455120327775"
"3.55 4.3 -3027.4546795031583"
"3.6 4.4 -3027.4541162272594"
"3.65 4.5 -3027.4534549903337"
"3.6999999999999997 4.6 -3027.4527583785934"
"1.85 0.7 -2995.5584306724622"
"1.9 0.8 -3017.440844921264"
"1.95 0.9 -3028.631273059126"
"2 1 -3033.8551699408654"
"2.05 1.1 -3035.9012519575563"
"2.1 1.2 -3036.303760207528"
"2.15 1.3 -3035.909028974562"
"2.2 1.4 -3035.1766369696697"
"2.25 1.5 -3034.9086346506206"
"2.3 1.6 -3034.1687078101486"
"2.35 1.7 -3033.4764798259002"
"2.4 1.8 -3032.892781773857"
"2.5 2 -3032.0126999166323"
"2.55 2.1 -3031.7113228202666"
"2.6 2.2 -3031.4687114549183"
"2.65 2.3 -3031.254233951998"
"2.75 2.5 -3030.8780418431943"
"2.8 2.6 -3030.7149966000425"
"2.85 2.7 -3030.5715598889196"
"2.9 2.8 -3030.4488555404864"
"2.95 2.9 -3030.3460454437413"
"3 3 -3030.2610533691627"
"3.05 3.1 -3027.636734627626"
"3.1 3.2 -3027.63600808335"
"3.15 3.3 -3027.636244822496"
"3.2 3.4 -3027.637131914009"
"3.25 3.5 -3027.6384462244405"
"3.3 3.6 -3027.640016321996"
"3.35 3.7 -3027.641703428554"
"3.45 3.9 -3027.6450341034365"
"3.5 4 -3027.646498076547"
"3.55 4.1 -3027.6477606853255"
"1.9500000000000002 0.7 -2996.388054437899"
"2 0.8 -3018.278700134021"
"2.0500000000000003 0.9 -3029.427674431064"
"2.1 1 -3034.6347274586174"
"2.1500000000000004 1.1 -3036.6626050513173"
"2.2 1.2 -3037.048723877418"
"2.25 1.3 -3036.641592411249"
"2.3 1.4 -3035.8959103605016"
"2.35 1.5 -3035.0520332657884"
"2.4000000000000004 1.6 -3034.720361722144"
"2.45 1.7 -3034.004010835253"
"2.55 1.9 -3032.867826202494"
"2.6 2 -3032.4252464506253"
"2.6500000000000004 2.1 -3032.0791174922333"
"2.7 2.2 -3031.8196160133257"
"2.8 2.4 -3031.4043292917454"
"2.85 2.5 -3031.232693410845"
"2.95 2.7 -3030.9575807539945"
"3 2.8 -3030.8524440828833"
"3.05 2.9 -3030.7660125254506"
"3.1 3 -3030.6954969135973"
"3.1500000000000004 3.1 -3027.7651969074745"
"3.2 3.2 -3027.7670908206433"
"3.25 3.3 -3027.769637807318"
"3.3 3.4 -3027.772568474678"
"3.35 3.5 -3027.7756841795313"
"3.4000000000000004 3.6 -3027.7788515860375"
"3.55 3.9 -3027.787659914955"
"3.6 4 -3027.790149757698"
"3.65 4.1 -3027.792359323061"
"2.05 0.7 -2996.9570964320023"
"2.1 0.8 -3018.8497965885304"
"2.15 0.9 -3029.9782072335406"
"2.2 1 -3035.1705062421283"
"2.25 1.1 -3037.1810855503277"
"2.3 1.2 -3037.5493319314696"
"2.35 1.3 -3037.131236993812"
"2.4 1.4 -3036.3789561795106"
"2.45 1.5 -3035.5240911230517"
"2.5 1.6 -3034.889673749818"
"2.55 1.7 -3034.3572174777705"
"2.6 1.8 -3033.7246395949132"
"2.65 1.9 -3033.190806426224"
"2.7 2 -3032.7246343939364"
"2.75 2.1 -3032.34225169252"
"2.8 2.2 -3032.0715527241177"
"2.8499999999999996 2.3 -3031.6670308308344"
"2.9 2.4 -3031.658709585907"
"2.95 2.5 -3031.495400392213"
"3 2.6 -3031.357427729428"
"3.05 2.7 -3031.242837819311"
"3.15 2.9 -3031.0726169310074"
"3.2 3 -3031.0108824366753"
"3.25 3.1 -3027.8603932555907"
"3.3 3.2 -3027.8640314192494"
"3.3499999999999996 3.3 -3027.8681049652455"
"3.4 3.4 -3027.8723662698744"
"3.45 3.5 -3027.876649343621"
"3.5 3.6 -3027.880829014062"
"3.5999999999999996 3.8 -3027.8885760985313"
"3.65 3.9 -3027.8920346669756"
"3.7 4 -3027.895177583225"
"3.75 4.1 -3027.8980021261405"
"2.15 0.7 -2997.3432887288723"
"2.2 0.8 -3019.2365576035786"
"2.25 0.9 -3030.35672863785"
"2.3 1 -3035.538434249936"
"2.35 1.1 -3037.535611945556"
"2.4 1.2 -3037.8867913390645"
"2.45 1.3 -3037.4573247589765"
"2.5 1.4 -3036.7032996941853"
"2.55 1.5 -3035.8442304770288"
"2.6 1.6 -3035.0034473180517"
"2.65 1.7 -3034.5179551945334"
"2.7 1.8 -3033.9421239571034"
"2.75 1.9 -3033.407732954793"
"2.8 2 -3032.9300314539787"
"2.85 2.1 -3032.520426471904"
"2.95 2.3 -3031.915615097627"
"3 2.4 -3031.7608638880065"
"3.05 2.5 -3031.643805904263"
"3.1 2.6 -3031.5519130196335"
"3.2 2.8 -3031.359525728067"
"3.25 2.9 -3031.2900387069863"
"3.3 3 -3031.234151941676"
"3.35 3.1 -3027.9287782151296"
"3.4000000000000004 3.2 -3027.9335701419827"
"3.45 3.3 -3027.938639625076"
"3.5 3.4 -3027.943760809822"
"3.55 3.5 -3027.948786754682"
"3.6 3.6 -3027.9536113352106"
"3.7 3.8 -3027.962419664128"
"3.75 3.9 -3027.966327220608"
"3.8 4 -3027.9698864712177"
"3.8499999999999996 4.1 -3027.9731110216558"
"2.25 0.7 -2997.602357546582"
"2.3 0.8 -3019.497512171038"
"2.35 0.9 -3030.614866825813"
"2.4 1 -3035.7897124449423"
"2.45 1.1 -3037.777738948054"
"2.5 1.2 -3038.1147793001487"
"2.55 1.3 -3037.6726621420135"
"2.5999999999999996 1.4 -3036.9192330067967"
"2.65 1.5 -3036.0602753563644"
"2.7 1.6 -3035.2143982240377"
"2.75 1.7 -3034.4407918386128"
"2.8 1.8 -3034.0308412718077"
"2.8499999999999996 1.9 -3033.534924462444"
"2.9 2 -3033.057203913652"
"2.95 2.1 -3032.6261291400547"
"3 2.2 -3032.29090378808"
"3.05 2.3 -3032.0771011277825"
"3.0999999999999996 2.4 -3031.921465547788"
"3.15 2.5 -3031.803691904328"
"3.2 2.6 -3031.7104983149648"
"3.25 2.7 -3031.629552574986"
"3.3 2.8 -3031.5050386687117"
"3.4 3 -3031.388911314715"
"3.5 3.2 -3027.982069013252"
"3.55 3.3 -3027.9877942909916"
"3.5999999999999996 3.4 -3027.993476030497"
"3.65 3.5 -3027.998980895928"
"3.7 3.6 -3028.004219089677"
"3.8 3.8 -3028.013702261218"
"3.8499999999999996 3.9 -3028.0179009796366"
"3.9 4 -3028.0217350653465"
"3.9499999999999997 4.1 -3028.0252262874665"
"2.35 0.7 -2997.7740342445773"
"2.4 0.8 -3019.6730501661395"
"2.45 0.9 -3030.7894415374926"
"2.5 1 -3035.96004489997"
"2.55 1.1 -3037.9422454431765"
"2.6 1.2 -3038.2689726761487"
"2.65 1.3 -3037.813796769026"
"2.7 1.4 -3037.0615023490263"
"2.85 1.7 -3034.5808706634566"
"2.9 1.8 -3033.9123982280034"
"2.95 1.9 -3033.569110139364"
"3 2 -3033.110565461404"
"3.05 2.1 -3032.7143566496293"
"3.15 2.3 -3032.125975516318"
"3.2 2.4 -3031.995456054924"
"3.25 2.5 -3031.9008556363824"
"3.3 2.6 -3031.812780510625"
"3.35 2.7 -3031.3574658253824"
"3.4 2.8 -3031.2918319379887"
"3.5 3 -3028.00329390221"
"3.55 3.1 -3028.0089674782967"
"3.6 3.2 -3028.0150410619062"
"3.65 3.3 -3028.0212071642623"
"3.7 3.4 -3028.0272616998946"
"3.75 3.5 -3028.03308493866"
"3.8 3.6 -3028.0385952463703"
"3.9 3.8 -3028.048524684807"
"3.95 3.9 -3028.052916604138"
"4 4 -3028.0569384484816"
"4.05 4.1 -3028.0606092658154"
"4.1 4.2 -3028.0639617098145"
"2.5 0.8 -3019.7906251664085"
"2.5500000000000003 0.9 -3030.906545780609"
"2.6 1 -3036.074520522223"
"2.6500000000000004 1.1 -3038.0531209977257"
"2.7 1.2 -3038.3735052542675"
"2.75 1.3 -3037.905531827558"
"2.8 1.4 -3037.1540537494416"
"2.85 1.5 -3036.3010009719633"
"2.9000000000000004 1.6 -3035.452146912903"
"2.95 1.7 -3034.67936503278"
"3.05 1.9 -3033.427583668248"
"3.1 2 -3033.066951035735"
"3.1500000000000004 2.1 -3032.4776637629325"
"3.2 2.2 -3032.1570590940823"
"3.3 2.4 -3031.7657673815834"
"3.35 2.5 -3031.6311526050767"
"3.4000000000000004 2.6 -3031.5246580853"
"3.45 2.7 -3031.4404088818346"
"3.5 2.8 -3031.3737137499934"
"3.55 2.9 -3031.3208556130694"
"3.6 3 -3031.2788847557244"
"3.6500000000000004 3.1 -3031.2454854881516"
"3.7 3.2 -3028.036932630069"
"3.75 3.3 -3028.0434007789218"
"3.8 3.4 -3028.049711101677"
"3.85 3.5 -3028.0557493104716"
"3.9000000000000004 3.6 -3028.0614446556756"
"4 3.8 -3028.0716815828882"
"4.05 3.9 -3028.0762095591995"
"4.1 4 -3028.080362018244"
"4.15 4.1 -3028.0841634502794"
"4.2 4.2 -3028.08764650898"
"4.25 4.3 -3028.0908492903013"
"2.5500000000000003 0.7 -2997.8689013348003"
"2.6 0.8 -3019.8688279976604"
"2.75 1.1 -3038.1271985813282"
"2.8000000000000003 1.2 -3038.443637185436"
"2.85 1.3 -3037.9651574386926"
"2.95 1.5 -3036.36430828499"
"3 1.6 -3035.515405245417"
"3.0500000000000003 1.7 -3034.7375729301775"
"3.1 1.8 -3034.066594325144"
"3.1500000000000004 1.9 -3033.496110127047"
"3.2 2 -3033.0045226508023"
"3.25 2.1 -3032.5365818777686"
"3.3000000000000003 2.2 -3032.2184942630574"
"3.35 2.3 -3031.9967567596577"
"3.4000000000000004 2.4 -3031.824456920692"
"3.5 2.6 -3031.5801666122043"
"3.5500000000000003 2.7 -3031.4947418764273"
"3.6 2.8 -3031.427175979911"
"3.6500000000000004 2.9 -3031.3736892597367"
"3.7 3 -3031.3312857411943"
"3.75 3.1 -3031.2975898694035"
"3.8000000000000003 3.2 -3031.2707295003133"
"3.85 3.3 -3031.249235218534"
"3.9000000000000004 3.4 -3028.0642991311265"
"3.95 3.5 -3028.070489723739"
"4 3.6 -3028.076315683644"
"4.1 3.8 -3028.086775744305"
"4.15 3.9 -3028.091401681642"
"4.2 4 -3028.0956493805734"
"4.25 4.1 -3028.0995487736345"
"4.300000000000001 4.2 -3028.1031270722215"
"4.35 4.3 -3028.106425093429"
"2.65 0.7 -2997.9483994285065"
"2.6999999999999997 0.8 -3019.9204561794804"
"2.75 0.9 -3031.0357536527104"
"2.8 1 -3036.201102494601"
"2.8499999999999996 1.1 -3038.1761573251915"
"2.9 1.2 -3038.4902122110007"
"2.9499999999999997 1.3 -3038.0039119090184"
"3 1.4 -3037.250757608902"
"3.05 1.5 -3036.405443752474"
"3.0999999999999996 1.6 -3035.556921672446"
"3.15 1.7 -3034.7815111714604"
"3.1999999999999997 1.8 -3034.1095556773066"
"3.25 1.9 -3033.542878353524"
"3.3 2 -3033.047698972994"
"3.3499999999999996 2.1 -3032.575866970318"
"3.4 2.2 -3032.2591099928763"
"3.4499999999999997 2.3 -3032.036504445941"
"3.5 2.4 -3031.862928392498"
"3.55 2.5 -3031.725317641281"
"3.5999999999999996 2.6 -3031.6161945006406"
"3.65 2.7 -3031.529847298536"
"3.6999999999999997 2.8 -3031.4615766268607"
"3.75 2.9 -3031.4075701690213"
"3.8 3 -3031.3647911332123"
"3.8499999999999996 3.1 -3031.3308313108796"
"3.9 3.2 -3031.303791346575"
"3.9499999999999997 3.3 -3031.2821773346527"
"4.05 3.5 -3028.0798586074166"
"4.1 3.6 -3028.085779807208"
"4.199999999999999 3.8 -3028.0964058573845"
"4.25 3.9 -3028.1011079866307"
"4.3 4 -3028.105429156332"
"4.35 4.1 -3028.1093992990227"
"4.4 4.2 -3028.1130510683793"
"4.449999999999999 4.3 -3028.116419839216"
"4.5 4.4 -3028.1195382652095"
"2.75 0.7 -2997.995763584558"
"2.8 0.8 -3019.954236406599"
"2.85 0.9 -3031.0692672081477"
"2.9 1 -3036.2339548131126"
"2.95 1.1 -3038.2081579270052"
"3 1.2 -3038.5207923779376"
"3.05 1.3 -3038.0290797292714"
"3.0999999999999996 1.4 -3037.2741321981516"
"3.2 1.6 -3035.583792926095"
"3.25 1.7 -3034.807862687443"
"3.3 1.8 -3034.135096293686"
"3.3499999999999996 1.9 -3033.5678801842605"
"3.4 2 -3033.0762137949673"
"3.45 2.1 -3032.601649768123"
"3.5 2.2 -3032.2855894024215"
"3.55 2.3 -3032.0623035705835"
"3.5999999999999996 2.4 -3031.887769675998"
"3.65 2.5 -3031.7491765933814"
"3.7 2.6 -3031.6391718035075"
"3.75 2.7 -3031.552100778267"
"3.8 2.8 -3031.4832668306917"
"3.8499999999999996 2.9 -3031.4288385962127"
"3.9 3 -3031.3857493504884"
"3.95 3.1 -3031.3515609524284"
"4 3.2 -3031.3243631620267"
"4.05 3.3 -3031.302645746799"
"4.1 3.4 -3031.285219568737"
"4.15 3.5 -3031.271159440372"
"4.2 3.6 -3031.259733375149"
"4.3 3.8 -3028.1024032490855"
"4.35 3.9 -3028.1071652434025"
"4.4 4 -3028.111543557035"
"4.449999999999999 4.1 -3028.115568122518"
"4.5 4.2 -3028.119277035807"
"4.55 4.3 -3028.1227002294363"
"4.6 4.4 -3028.125870357082"
"4.65 4.5 -3028.1288173512794"
"4.699999999999999 4.6 -3028.1315575388667"
"2.85 0.7 -2998.025905648018"
"2.95 0.9 -3031.0908975469074"
"3 1 -3036.2551524906744"
"3.05 1.1 -3038.2288168189243"
"3.1 1.2 -3038.5405941108793"
"3.15 1.3 -3038.0456351426583"
"3.2 1.4 -3037.287729732783"
"3.25 1.5 -3036.448462248569"
"3.3 1.6 -3035.6008980096835"
"3.35 1.7 -3034.8246983782105"
"3.4 1.8 -3034.1514612273004"
"3.45 1.9 -3033.5818913321123"
"3.5 2 -3033.094831832179"
"3.55 2.1 -3032.6182623254417"
"3.65 2.3 -3032.078728369269"
"3.7 2.4 -3031.9034679304077"
"3.75 2.5 -3031.764129255538"
"3.8 2.6 -3031.653449623041"
"3.85 2.7 -3031.565812600761"
"3.9 2.8 -3031.4965323862907"
"3.95 2.9 -3031.4417667305"
"4 3 -3031.3984216976523"
"4.05 3.1 -3031.3640509832385"
"4.1 3.2 -3031.336725299275"
"4.15 3.3 -3031.3149208075797"
"4.2 3.4 -3031.2974402067252"
"4.25 3.5 -3031.2833501458244"
"4.35 3.7 -3031.262555196925"
"4.4 3.8 -3031.25484620841"
"4.45 3.9 -3028.110836060737"
"4.5 4 -3028.115257912603"
"4.55 4.1 -3028.1193287374595"
"4.6 4.2 -3028.123078467842"
"4.65 4.3 -3028.126547920845"
"4.7 4.4 -3028.129758865585"
"4.75 4.5 -3028.1327439557367"
"2.95 0.7 -2998.0449590675676"
"3 0.8 -3019.990073815263"
"3.0500000000000003 0.9 -3031.1046692344735"
"3.1 1 -3036.268638458582"
"3.1500000000000004 1.1 -3038.2419626443802"
"3.2 1.2 -3038.5532392466475"
"3.25 1.3 -3038.056195885485"
"3.3 1.4 -3037.295343481412"
"3.35 1.5 -3036.4587182237588"
"3.4000000000000004 1.6 -3035.611586646072"
"3.45 1.7 -3034.8352482364785"
"3.5 1.8 -3034.1610750135424"
"3.55 1.9 -3033.592835755624"
"3.6 2 -3033.1064647040116"
"3.6500000000000004 2.1 -3032.6275033155575"
"3.7 2.2 -3032.3131246141347"
"3.75 2.3 -3032.0889054314107"
"3.8 2.4 -3031.913095322348"
"3.85 2.5 -3031.7731824870207"
"3.9000000000000004 2.6 -3031.6619803957187"
"3.95 2.7 -3031.5738998276825"
"4 2.8 -3031.5042713073417"
"4.05 2.9 -3031.44923353759"
"4.1 3 -3031.4056898615504"
"4.15 3.1 -3031.3711749267372"
"4.2 3.2 -3031.343748560608"
"4.25 3.3 -3031.321876040423"
"4.3 3.4 -3031.3043546224744"
